Sentence: #;Word;Tag
;-;NAME
;10;NAME
;kg;NAME
;);O
;67;STRENGTH
;,;O
;6;STRENGTH
;+;STRENGTH
;504;STRENGTH
;,;O
;8;STRENGTH
;mg;STRENGTH
;3;PACK
;x;PACK
;1;PACK
;ml;PACK
;spot;FORM
;-;FORM
;on;FORM
;,;O
;opløsning;FORM
Sentence: 8304;zicare;NAME
;1000;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;g;STRENGTH
;25;PACK
;kg;PACK
;oralt;FORM
;pulver;FORM
Sentence: 8305;brieka;NAME
;25;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 8306;innohep;NAME
;2;STRENGTH
;.;STRENGTH
;500;STRENGTH
;anti;STRENGTH
;-;STRENGTH
;xa;STRENGTH
;ie;STRENGTH
;10;PACK
;stk;PACK
;.;PACK
;safety;PACK
;inj;FORM
;.;FORM
;vsk;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;sprøjte;FORM
Sentence: 8307;cometriq;NAME
;20;STRENGTH
;mg;STRENGTH
;+;STRENGTH
;80;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;+;PACK
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 8308;naratriptan;NAME
;teva;O
;2;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;18;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8309;pamidronatdinatrium;NAME
;hospira;O
;6;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;10;PACK
;ml;PACK
;konc;FORM
;.;FORM
;t;FORM
;.;FORM
;inf;FORM
;.;FORM
;væsk;FORM
;.;FORM
;opl;FORM
;.;FORM
Sentence: 8310;finadyne;NAME
;vet;NAME
;.;NAME
;50;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;50;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 8311;alprox;NAME
;0;STRENGTH
;,;O
;25;STRENGTH
;mg;STRENGTH
;50;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Sentence: 8312;etodolac;NAME
;2;O
;care;NAME
;4;O
;300;STRENGTH
;mg;STRENGTH
;20;PACK
;stk;PACK
;.;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8313;budehal;NAME
;100;STRENGTH
;mikrogram;STRENGTH
;/;STRENGTH
;dosis;STRENGTH
;200;PACK
;doser;PACK
;inhalationspulver;FORM
Sentence: 8314;diovan;NAME
;160;STRENGTH
;mg;STRENGTH
;98;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8315;spiriva;NAME
;18;STRENGTH
;rg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;inhal;FORM
;.;FORM
;pulv;FORM
;.;FORM
;,;O
;hård;FORM
;kap;FORM
Sentence: 8316;imadrax;NAME
;750;STRENGTH
;mg;STRENGTH
;16;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8317;etalpha;NAME
;2;STRENGTH
;mikrogram;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;10;PACK
;amp;PACK
;.;PACK
;a;PACK
;1;PACK
;ml;PACK
;injektionsvæske;FORM
Sentence: 8318;rivastigmin;NAME
;orifarm;O
;3;STRENGTH
;mg;STRENGTH
;110;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 8319;afstyla;NAME
;250;STRENGTH
;iu;STRENGTH
;250;PACK
;ie;PACK
;pulv;FORM
;.;FORM
;og;FORM
;sol;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;op;FORM
Sentence: 8320;ciloxadex;NAME
;3;STRENGTH
;+;STRENGTH
;1;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;ml;PACK
;øredråber;FORM
;,;O
;susp;FORM
;.;FORM
Sentence: 8321;terbinafin;NAME
;2;O
;care;NAME
;4;O
;250;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 8322;oxycodonhydrochlorid;NAME
;orion;O
;10;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;x;PACK
;1;PACK
;ml;PACK
;inj;FORM
;.;FORM
;-;FORM
;/;FORM
;inf;FORM
;.;FORM
;vsk;FORM
;.;FORM
;,;O
;opl;FORM
;.;FORM
Sentence: 8323;pinex;NAME
;retard;NAME
;500;STRENGTH
;mg;STRENGTH
;300;PACK
;stk;PACK
;.;PACK
;depottabletter;FORM
Sentence: 8324;temozolomid;NAME
;fair;O
;-;NAME
;med;O
;5;STRENGTH
;mg;STRENGTH
;5;PACK
;stk;PACK
;.;PACK
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 8325;ferinject;NAME
;50;STRENGTH
;mgm;STRENGTH
;5;PACK
;x;PACK
;10;PACK
;ml;PACK
;inj;FORM
;.;FORM
;-;FORM
;/;FORM
;inf;FORM
;.;FORM
;vsk;FORM
;.;FORM
;,;O
;opl;FORM
;.;FORM
Sentence: 8326;onytec;NAME
;80;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;g;STRENGTH
;6;PACK
;,;O
;6;PACK
;ml;PACK
;medicinsk;FORM
;neglelak;FORM
Sentence: 8327;brufen;NAME
;retard;NAME
;800;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;depottabletter;FORM
Sentence: 8328;flumazenil;NAME
;hameln;O
;0;STRENGTH
;,;O
;1;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;x;PACK
;5;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 8329;nicorette;NAME
;whitemint;NAME
;2;STRENGTH
;mg;STRENGTH
;210;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;medicinsk;FORM
;tyggegummi;FORM
Sentence: 8330;nefoxef;NAME
;180;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8331;escitalopram;NAME
;krka;O
;20;STRENGTH
;mg;STRENGTH
;56;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8332;mimpara;NAME
;30;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;2;PACK
;x;PACK
;14;PACK
;);O
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8333;ipstyl;NAME
;autogel;NAME
;120;STRENGTH
;mg;STRENGTH
;1;PACK
;stk;PACK
;.;PACK
;inj;FORM
;.;FORM
;vsk;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;sprøjte;FORM
Sentence: 8334;opgenra;NAME
;3;STRENGTH
;,;O
;3;STRENGTH
;mg;STRENGTH
;1;PACK
;stk;PACK
;.;PACK
;pulv;FORM
;.;FORM
;t;FORM
;.;FORM
;implant;FORM
;.;FORM
;susp;FORM
;.;FORM
Sentence: 8335;lyrica;NAME
;150;STRENGTH
;mg;STRENGTH
;14;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 8336;ondansetron;NAME
;bluefish;O
;4;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8337;bicalutamid;NAME
;sandoz;O
;150;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8338;sumatriptan;NAME
;aurobindo;O
;50;STRENGTH
;mg;STRENGTH
;12;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 8339;azzalure;NAME
;125;PACK
;enheder;PACK
;pulv;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opl;FORM
Sentence: 8340;cefaseptin;NAME
;75;STRENGTH
;mg;STRENGTH
;10;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 8341;durogesic;NAME
;25;STRENGTH
;mikrogram;STRENGTH
;/;STRENGTH
;time;STRENGTH
;8;PACK
;stk;PACK
;.;PACK
;(;O
;matrix;O
;);O
;depotplastre;FORM
Sentence: 8342;terbinafin;NAME
;2;O
;care;NAME
;4;O
;250;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 8343;zebinix;NAME
;800;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;abacus;O
;);O
;tabletter;FORM
Sentence: 8344;puregon;NAME
;300;STRENGTH
;iu;STRENGTH
;1;PACK
;stk;PACK
;.;PACK
;(;O
;0;PACK
;,;O
;36;PACK
;ml;PACK
;);O
;(;O
;europharmadk;O
;);O
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 8345;mucoangin;NAME
;mint;NAME
;20;STRENGTH
;mg;STRENGTH
;18;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;sugetabletter;FORM
Sentence: 8346;medilax;NAME
;667;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;500;PACK
;ml;PACK
;oral;FORM
;opløsning;FORM
Sentence: 8347;alendronat;NAME
;aurobindo;O
;70;STRENGTH
;mg;STRENGTH
;12;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 8348;nexgard;NAME
;136;STRENGTH
;mg;STRENGTH
;6;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tyggetabletter;FORM
Sentence: 8349;valsartore;NAME
;comp;NAME
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8350;olmetec;NAME
;40;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8351;lignovet;NAME
;19;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;100;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 8352;kesium;NAME
;50;STRENGTH
;+;STRENGTH
;12;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;10;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tyggetabletter;FORM
Sentence: 8353;glucos;NAME
;fresenius;O
;kabi;O
;100;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;10;PACK
;x;PACK
;1000;PACK
;ml;PACK
;(;O
;freeflex;O
;);O
;inf;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 8354;sandimmun;NAME
;neoral;NAME
;25;STRENGTH
;mg;STRENGTH
;50;PACK
;stk;PACK
;.;PACK
;kapsler;FORM
;,;O
;bløde;FORM
Sentence: 8355;benlysta;NAME
;400;STRENGTH
;mg;STRENGTH
;20;PACK
;ml;PACK
;(;O
;abacus;O
;);O
;pu;FORM
;.;FORM
;t;FORM
;.;FORM
;konc;FORM
;.;FORM
;t;FORM
;.;FORM
;inf;FORM
;.;FORM
;v;FORM
;.;FORM
;,;O
;o;FORM
Sentence: 8356;olanzapine;NAME
;teva;O
;10;STRENGTH
;mg;STRENGTH
;60;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8357;oprymea;NAME
;3;STRENGTH
;,;O
;15;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Sentence: 8358;crestor;NAME
;40;STRENGTH
;mg;STRENGTH
;98;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8359;nobivac;NAME
;dhppi;NAME
;vet;NAME
;.;NAME
;25;PACK
;doser;PACK
;lyofil;FORM
;.;FORM
;+;FORM
;sol;FORM
;.;FORM
;inj;FORM
;.;FORM
;sus;FORM
Sentence: 8360;onglyza;NAME
;5;STRENGTH
;mg;STRENGTH
;98;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;europharmad;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8361;ikorel;NAME
;10;STRENGTH
;mg;STRENGTH
;60;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 8362;pantoprazol;NAME
;sandoz;O
;40;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;enterotabletter;FORM
Sentence: 8363;inovelon;NAME
;200;STRENGTH
;mg;STRENGTH
;60;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;europharmad;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8364;metex;NAME
;pen;NAME
;17;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;4;PACK
;stk;PACK
;.;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;pen;FORM
Sentence: 8365;nicotinell;NAME
;lakrids;NAME
;4;STRENGTH
;mg;STRENGTH
;204;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;medicinsk;FORM
;tyggegummi;FORM
Sentence: 8366;plegicil;NAME
;vet;NAME
;.;NAME
;10;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;1;PACK
;htgl;PACK
;.;PACK
;a;PACK
;20;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 8367;risperidon;NAME
;teva;O
;3;STRENGTH
;mg;STRENGTH
;60;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8368;desloratadine;NAME
;teva;O
;5;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;2;PACK
;care;PACK
;4;PACK
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8369;pentiro;NAME
;100;STRENGTH
;+;STRENGTH
;25;STRENGTH
;+;STRENGTH
;200;STRENGTH
;mg;STRENGTH
;130;PACK
;stk;PACK
;.;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8370;inegy;NAME
;10;STRENGTH
;mg;STRENGTH
;+;STRENGTH
;20;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 8371;brentan;NAME
;20;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;g;STRENGTH
;tube;PACK
;a;PACK
;30;PACK
;g;PACK
;creme;FORM
Sentence: 8372;pregabalin;NAME
;sandoz;O
;gmbh;O
;25;STRENGTH
;mg;STRENGTH
;70;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 8373;remodulin;NAME
;10;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;20;PACK
;ml;PACK
;inf;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 8374;diclofenac;NAME
;rapid;O
;teva;O
;50;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8375;advantage;NAME
;vet;NAME
;.;NAME
;til;NAME
;kat;NAME
;100;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;4;PACK
;x;PACK
;0;PACK
;,;O
;8;PACK
;ml;PACK
;kutanopløsning;FORM
Sentence: 8376;venlafaxin;NAME
;actavis;O
;150;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;depotkapsler;FORM
;,;O
;hårde;FORM
Sentence: 8377;briviact;NAME
;50;STRENGTH
;mg;STRENGTH
;56;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;abacus;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8378;zoladex;NAME
;3;STRENGTH
;,;O
;6;STRENGTH
;mg;STRENGTH
;1;PACK
;stk;PACK
;.;PACK
;implantat;FORM
;,;O
;inj;FORM
;.;FORM
;spr;FORM
;.;FORM
Sentence: 8379;credelio;NAME
;56;STRENGTH
;mg;STRENGTH
;3;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tyggetabletter;FORM
Sentence: 8380;duloxetine;NAME
;teva;O
;60;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;enterokapsler;FORM
;,;O
;hårde;FORM
Sentence: 8381;spiolto;NAME
;respimat;NAME
;90;PACK
;doser;PACK
;(;O
;3;PACK
;x;PACK
;30;PACK
;);O
;inhal;FORM
;.;FORM
;væske;FORM
;,;O
;opløsn;FORM
;.;FORM
Sentence: 8382;mekinist;NAME
;2;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;orifarm;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8383;pramipexole;NAME
;sandoz;O
;2;STRENGTH
;,;O
;1;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Sentence: 8384;fucicort;NAME
;1;STRENGTH
;+;STRENGTH
;20;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;g;STRENGTH
;15;PACK
;g;PACK
;creme;FORM
Sentence: 8385;flucloxacillin;NAME
;orion;O
;750;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8386;alk;NAME
;523;NAME
;hønsefjer;NAME
;1;STRENGTH
;:;STRENGTH
;100;STRENGTH
;w;STRENGTH
;/;STRENGTH
;v;STRENGTH
;2;PACK
;ml;PACK
;opl;FORM
;.;FORM
;t;FORM
;.;FORM
;prikt;FORM
;.;FORM
;(;O
;solup;FORM
;.;FORM
;);O
Sentence: 8387;helicobacter;NAME
;test;NAME
;infai;NAME
;75;STRENGTH
;mg;STRENGTH
;1;PACK
;sæt;PACK
;(;O
;ms;O
;);O
;pulver;FORM
;til;FORM
;oral;FORM
;opl;FORM
;.;FORM
Sentence: 8388;regaine;NAME
;forte;NAME
;50;STRENGTH
;mgm;STRENGTH
;3;PACK
;x;PACK
;60;PACK
;ml;PACK
;kutanopløsning;FORM
Sentence: 8389;epirubicin;NAME
;actavis;O
;50;STRENGTH
;mg;STRENGTH
;1;PACK
;stk;PACK
;.;PACK
;pul;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;+;FORM
;inf;FORM
;.;FORM
;,;O
;opl;FORM
;.;FORM
Sentence: 8390;fibryga;NAME
;1;STRENGTH
;g;STRENGTH
;1;PACK
;g;PACK
;pul;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;+;FORM
;inf;FORM
;.;FORM
;,;O
;opl;FORM
;.;FORM
Sentence: 8391;milbemax;NAME
;vet;NAME
;små;NAME
;hunde;NAME
;+;NAME
;hvalpe;NAME
;2;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;+;STRENGTH
;25;STRENGTH
;mg;STRENGTH
;48;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tyggetabletter;FORM
Sentence: 8392;actilyse;NAME
;10;PACK
;mg;PACK
;(;O
;htgl;O
;.;PACK
;);O
;+;PACK
;10;PACK
;ml;PACK
;solvens;PACK
;pulv;FORM
;.;FORM
;solv;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;/;FORM
;infv;FORM
Sentence: 8393;keppra;NAME
;100;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;300;PACK
;ml;PACK
;(;O
;2;PACK
;care;PACK
;4;PACK
;);O
;oral;FORM
;opløsning;FORM
Sentence: 8394;ondansetron;NAME
;fresenius;O
;kabi;O
;2;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;x;PACK
;4;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 8395;actrapid;NAME
;100;STRENGTH
;ie;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;10;PACK
;ml;PACK
;inj;FORM
;.;FORM
;vsk;FORM
;.;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;htgl;FORM
;.;FORM
Sentence: 8396;exelon;NAME
;9;STRENGTH
;,;O
;5;STRENGTH
;mgh;STRENGTH
;60;PACK
;stk;PACK
;.;PACK
;(;O
;europharmadk;O
;);O
;depotplastre;FORM
Sentence: 8397;strattera;NAME
;100;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 8398;palexia;NAME
;depot;NAME
;150;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Sentence: 8399;citalopram;NAME
;orion;O
;20;STRENGTH
;mg;STRENGTH
;1000;PACK
;stk;PACK
;.;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8400;cefotaxim;NAME
;mip;O
;2;STRENGTH
;g;STRENGTH
;10;PACK
;stk;PACK
;.;PACK
;pul;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;+;FORM
;inf;FORM
;.;FORM
;,;O
;opl;FORM
;.;FORM
Sentence: 8401;fiasp;NAME
;100;STRENGTH
;enheder;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;10;PACK
;ml;PACK
;(;O
;paranova;O
;);O
;inj;FORM
;.;FORM
;vsk;FORM
;.;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;htgl;FORM
;.;FORM
Sentence: 8402;creon;NAME
;10;NAME
;.;NAME
;000;NAME
;lipase;STRENGTH
;10;STRENGTH
;.;STRENGTH
;000;STRENGTH
;ep;STRENGTH
;-;STRENGTH
;e;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;enterokapsler;FORM
;,;O
;hårde;FORM
Sentence: 8403;selectan;NAME
;oral;NAME
;23;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;liter;PACK
;opløsning;FORM
;,;O
;drik;FORM
;.;FORM
;vand;FORM
Sentence: 8404;spiolto;NAME
;respimat;NAME
;90;PACK
;doser;PACK
;(;O
;180;PACK
;pust;O
;);O
;(;O
;3;PACK
;x;PACK
;30;PACK
;);O
;inhal;FORM
;.;FORM
;væske;FORM
;,;O
;opløsn;FORM
;.;FORM
Sentence: 8405;medikinet;NAME
;retard;NAME
;10;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kap;FORM
;.;FORM
;m;FORM
;.;FORM
;mod;FORM
;.;FORM
;udløs;FORM
;.;FORM
;hård;FORM
Sentence: 8406;daktarin;NAME
;20;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;g;STRENGTH
;40;PACK
;g;PACK
;mundhulegel;FORM
Sentence: 8407;ceftriaxon;NAME
;mip;O
;2;STRENGTH
;g;STRENGTH
;10;PACK
;stk;PACK
;.;PACK
;pulv;FORM
;.;FORM
;t;FORM
;.;FORM
;inf;FORM
;.;FORM
;væske;FORM
;,;O
;opl;FORM
Sentence: 8408;metronidazol;NAME
;orifarm;O
;10;STRENGTH
;mgg;STRENGTH
;25;PACK
;g;PACK
;creme;FORM
Sentence: 8409;bosentan;NAME
;actavis;O
;62;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;56;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8410;zepromec;NAME
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;1000;PACK
;ml;PACK
;pour;FORM
;-;FORM
;on;FORM
;,;O
;opløsning;FORM
Sentence: 8411;solvetan;NAME
;2;STRENGTH
;g;STRENGTH
;2;PACK
;g;PACK
;pulv;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opl;FORM
Sentence: 8412;benlysta;NAME
;120;STRENGTH
;mg;STRENGTH
;5;PACK
;ml;PACK
;pu;FORM
;.;FORM
;t;FORM
;.;FORM
;konc;FORM
;.;FORM
;t;FORM
;.;FORM
;inf;FORM
;.;FORM
;v;FORM
;.;FORM
;,;O
;o;FORM
Sentence: 8413;inovelon;NAME
;200;STRENGTH
;mg;STRENGTH
;60;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;paranova;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8414;furix;NAME
;10;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;x;PACK
;2;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 8415;florkem;NAME
;300;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;100;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 8416;janumet;NAME
;1000;STRENGTH
;+;STRENGTH
;50;STRENGTH
;mg;STRENGTH
;196;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;orifarm;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 8417;ciqorin;NAME
;10;STRENGTH
;mg;STRENGTH
;60;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;bløde;FORM
Sentence: 8418;metex;NAME
;pen;NAME
;20;STRENGTH
;mg;STRENGTH
;4;PACK
;stk;PACK
;.;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;pen;FORM
Sentence: 8419;nebido;NAME
;1000;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;dosis;STRENGTH
;4;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 8420;bexsero;NAME
;1;PACK
