Drug: #;Word;Tag
;g;PACK
;creme;FORM
Drug: 5811;enalapril;NAME
;teva;O
;5;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 5812;fluvastatin;NAME
;orifarm;O
;80;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Drug: 5813;physioneal;NAME
;40;NAME
;glucose;NAME
;1;NAME
;,;O
;36;NAME
;%;NAME
;w;NAME
;/;NAME
;v;NAME
;13;STRENGTH
;,;O
;6;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;4;PACK
;x;PACK
;2500;PACK
;ml;PACK
;b5291rc;PACK
;periton;FORM
;.;FORM
;dialysevæske;FORM
Drug: 5814;enalapril;NAME
;teva;O
;10;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 5815;actiq;NAME
;1600;STRENGTH
;mikrogram;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;sugetabletter;FORM
Drug: 5816;januvia;NAME
;25;STRENGTH
;mg;STRENGTH
;98;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;2;PACK
;care;PACK
;4;PACK
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5817;venlafaxin;NAME
;orion;O
;37;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;7;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depotkapsler;FORM
;,;O
;hårde;FORM
Drug: 5818;bendamustin;NAME
;actavis;O
;2;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;x;PACK
;100;PACK
;mg;PACK
;pu;FORM
;.;FORM
;t;FORM
;.;FORM
;konc;FORM
;.;FORM
;t;FORM
;.;FORM
;inf;FORM
;.;FORM
;v;FORM
;.;FORM
;,;O
;o;FORM
Drug: 5819;mentixa;NAME
;10;STRENGTH
;mg;STRENGTH
;56;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5820;ucedane;NAME
;200;STRENGTH
;mg;STRENGTH
;12;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;dispergible;FORM
;tabl;FORM
;.;FORM
Drug: 5821;sprycel;NAME
;50;STRENGTH
;mg;STRENGTH
;60;PACK
;stk;PACK
;.;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5822;pinemol;NAME
;500;STRENGTH
;mg;STRENGTH
;300;PACK
;stk;PACK
;.;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5823;enalapril;NAME
;orion;O
;5;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Drug: 5824;diclofenacnatrium;NAME
;stulln;O
;1;STRENGTH
;mgm;STRENGTH
;40;PACK
;x;PACK
;0;PACK
;,;O
;3;PACK
;ml;PACK
;øjendrb;FORM
;.;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;endos;FORM
;.;FORM
Drug: 5825;nobilis;NAME
;nd;NAME
;c2;NAME
;1000;PACK
;doser;PACK
;lyo;FORM
;.;FORM
;øjen;FORM
;-;FORM
;/;FORM
;næsedr;FORM
;.;FORM
;sus;FORM
Drug: 5826;decapeptyl;NAME
;depot;NAME
;3;STRENGTH
;,;O
;75;STRENGTH
;mg;STRENGTH
;1;PACK
;x;PACK
;1;PACK
;sprøjte;PACK
;pulv;FORM
;.;FORM
;og;FORM
;sol;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;su;FORM
Drug: 5827;xefo;NAME
;8;STRENGTH
;mg;STRENGTH
;1;PACK
;stk;PACK
;.;PACK
;pulv;FORM
;.;FORM
;og;FORM
;sol;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;op;FORM
Drug: 5828;clarithromycin;NAME
;orifarm;O
;500;STRENGTH
;mg;STRENGTH
;7;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5829;citalopram;NAME
;vitabalans;O
;20;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5830;equimax;NAME
;vet;NAME
;.;NAME
;18;STRENGTH
;,;O
;7;STRENGTH
;+;STRENGTH
;140;STRENGTH
;,;O
;3;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;g;STRENGTH
;7;PACK
;,;O
;49;PACK
;g;PACK
;oral;FORM
;gel;FORM
Drug: 5831;sumatriptan;NAME
;accord;O
;100;STRENGTH
;mg;STRENGTH
;12;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5832;sedivet;NAME
;vet;NAME
;.;NAME
;10;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;1;PACK
;htgl;PACK
;.;PACK
;a;PACK
;20;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Drug: 5833;profender;NAME
;til;NAME
;katte;NAME
;5;NAME
;-;NAME
;8;NAME
;kg;NAME
;1;STRENGTH
;,;O
;12;STRENGTH
;ml;STRENGTH
;/;STRENGTH
;dosis;STRENGTH
;40;PACK
;x;PACK
;1;PACK
;,;O
;12;PACK
;ml;PACK
;spot;FORM
;-;FORM
;on;FORM
;,;O
;opløsning;FORM
Drug: 5834;insulatard;NAME
;innolet;NAME
;100;STRENGTH
;ie;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;x;PACK
;3;PACK
;ml;PACK
;(;O
;paranova;O
;);O
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;susp;FORM
;.;FORM
;,;O
;pen;FORM
Drug: 5835;resflor;NAME
;vet;NAME
;.;NAME
;300;STRENGTH
;+;STRENGTH
;16;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;100;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Drug: 5836;frontline;NAME
;vet;NAME
;.;NAME
;2;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;250;PACK
;ml;PACK
;til;PACK
;hund;PACK
;og;PACK
;kat;PACK
;kutanspray;FORM
;,;O
;opløsn;FORM
;.;FORM
Drug: 5837;oxycodonhydrochlorid;NAME
;teva;O
;20;STRENGTH
;mg;STRENGTH
;98;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Drug: 5838;metformin;NAME
;bluefish;O
;500;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5839;afstyla;NAME
;3000;STRENGTH
;iu;STRENGTH
;3000;PACK
;ie;PACK
;pulv;FORM
;.;FORM
;og;FORM
;sol;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;op;FORM
Drug: 5840;esomeprazol;NAME
;sandoz;O
;40;STRENGTH
;mg;STRENGTH
;14;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;enterotabletter;FORM
Drug: 5841;cometriq;NAME
;20;STRENGTH
;mg;STRENGTH
;+;STRENGTH
;80;STRENGTH
;mg;STRENGTH
;84;PACK
;stk;PACK
;.;PACK
;+;PACK
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Drug: 5842;metacam;NAME
;til;NAME
;katte;NAME
;og;NAME
;marsvin;NAME
;0;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;3;PACK
;ml;PACK
;oral;FORM
;suspension;FORM
Drug: 5843;naglazyme;NAME
;1;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;1;PACK
;x;PACK
;5;PACK
;ml;PACK
;konc;FORM
;.;FORM
;t;FORM
;.;FORM
;inf;FORM
;.;FORM
;væsk;FORM
;.;FORM
;opl;FORM
;.;FORM
Drug: 5844;esbriet;NAME
;267;STRENGTH
;mg;STRENGTH
;63;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5845;colrefuz;NAME
;500;STRENGTH
;rg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 5846;zarator;NAME
;40;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5847;multihance;NAME
;334;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;20;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Drug: 5848;abilify;NAME
;15;STRENGTH
;mg;STRENGTH
;56;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 5849;dolatramyl;NAME
;100;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Drug: 5850;navirel;NAME
;10;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;10;PACK
;x;PACK
;5;PACK
;ml;PACK
;konc;FORM
;.;FORM
;t;FORM
;.;FORM
;inf;FORM
;.;FORM
;væsk;FORM
;.;FORM
;opl;FORM
;.;FORM
Drug: 5851;xultophy;NAME
;100;STRENGTH
;enh;STRENGTH
;+;STRENGTH
;3;STRENGTH
;,;O
;6;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;3;PACK
;x;PACK
;3;PACK
;ml;PACK
;(;O
;abacus;O
;);O
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;pen;FORM
Drug: 5852;influvac;NAME
;10;PACK
;stk;PACK
;.;PACK
;inj;FORM
;.;FORM
;vsk;FORM
;,;O
;susp;FORM
;,;O
;sprøjte;FORM
Drug: 5853;biovac;NAME
;vet;NAME
;.;NAME
;250;PACK
;doser;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;suspension;FORM
Drug: 5854;alk;NAME
;(;O
;553;NAME
;);O
;hundehår;NAME
;100;STRENGTH
;.;STRENGTH
;000;STRENGTH
;sq;STRENGTH
;-;STRENGTH
;u;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;1;PACK
;htgl;PACK
;.;PACK
;a;PACK
;5;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;suspension;FORM
Drug: 5855;omeprazol;NAME
;actavis;O
;20;STRENGTH
;mg;STRENGTH
;56;PACK
;stk;PACK
;.;PACK
;enterokapsler;FORM
;,;O
;hårde;FORM
Drug: 5856;losartanka;NAME
;.;NAME
;/;NAME
;hclthiazid;O
;krka;O
;100;STRENGTH
;+;STRENGTH
;25;STRENGTH
;mg;STRENGTH
;112;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5857;orphacol;NAME
;50;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Drug: 5858;ramipril;NAME
;stada;O
;2;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;120;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 5859;brintellix;NAME
;20;STRENGTH
;mg;STRENGTH
;98;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;europharmad;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5860;mentixa;NAME
;20;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5861;alendronat;NAME
;aurobindo;O
;70;STRENGTH
;mg;STRENGTH
;12;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 5862;beriglobin;NAME
;160;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;ml;PACK
;inj;FORM
;.;FORM
;vsk;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;sprøjte;FORM
Drug: 5863;varuby;NAME
;90;STRENGTH
;mg;STRENGTH
;2;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5864;etodolac;NAME
;2;O
;care;NAME
;4;O
;200;STRENGTH
;mg;STRENGTH
;20;PACK
;stk;PACK
;.;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5865;med;NAME
;.;NAME
;oxygen;O
;air;O
;liquide;O
;100;O
;%;NAME
;100;STRENGTH
;%;STRENGTH
;2;PACK
;,;O
;5;PACK
;l;PACK
;(;O
;stål;O
;.;PACK
;,;O
;pin;O
;);O
;med;FORM
;.;FORM
;gas;FORM
;,;O
;komprim;FORM
;.;FORM
Drug: 5866;dehydrobenzperidol;NAME
;2;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;10;PACK
;x;PACK
;1;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Drug: 5867;cyclavance;NAME
;100;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;50;PACK
;ml;PACK
;oral;FORM
;opløsning;FORM
Drug: 5868;mircera;NAME
;360;STRENGTH
;mikrogram;STRENGTH
;/;STRENGTH
;0;STRENGTH
;,;O
;6;STRENGTH
;ml;STRENGTH
;1;PACK
;sprøjte;PACK
;inj;FORM
;.;FORM
;vsk;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;sprøjte;FORM
Drug: 5869;reltebon;NAME
;depot;NAME
;10;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;depottabletter;FORM
Drug: 5870;sifrol;NAME
;0;STRENGTH
;,;O
;52;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Drug: 5871;natpar;NAME
;50;STRENGTH
;mikrogram;STRENGTH
;2;PACK
;x;PACK
;14;PACK
;doser;PACK
;pulv;FORM
;.;FORM
;og;FORM
;sol;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;op;FORM
Drug: 5872;capecitabine;NAME
;accord;O
;500;STRENGTH
;mg;STRENGTH
;120;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5873;levetiracetam;NAME
;actavis;O
;group;O
;100;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;300;PACK
;ml;PACK
;oral;FORM
;opløsning;FORM
Drug: 5874;salmex;NAME
;50;STRENGTH
;+;STRENGTH
;100;STRENGTH
;mikrog;STRENGTH
;/;STRENGTH
;dosis;STRENGTH
;60;PACK
;doser;PACK
;inhalationspulv;FORM
;,;O
;afd;FORM
Drug: 5875;prednisolon;NAME
;dak;O
;5;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Drug: 5876;muse;NAME
;1000;STRENGTH
;mikrogram;STRENGTH
;6;PACK
;x;PACK
;1;PACK
;stk;PACK
;.;PACK
;uretralstift;FORM
Drug: 5877;benakor;NAME
;vet;NAME
;.;NAME
;20;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 5878;atacand;NAME
;8;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Drug: 5879;toctino;NAME
;30;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;bløde;FORM
Drug: 5880;prednisolon;NAME
;dlf;O
;5;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Drug: 5881;pegintron;NAME
;120;STRENGTH
;mikrogram;STRENGTH
;/;STRENGTH
;0;STRENGTH
;,;O
;5;STRENGTH
;ml;STRENGTH
;4;PACK
;penne;PACK
;+;PACK
;4;PACK
;kanyler;PACK
;+;PACK
;8;PACK
;serv;PACK
;.;PACK
;pulv;FORM
;.;FORM
;sol;FORM
;.;FORM
;inj;FORM
;.;FORM
;opl;FORM
;.;FORM
;pen;FORM
Drug: 5882;amlodipin;NAME
;sandoz;O
;10;STRENGTH
;mg;STRENGTH
;250;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Drug: 5883;genotropin;NAME
;miniquick;NAME
;1;STRENGTH
;,;O
;4;STRENGTH
;mg;STRENGTH
;7;PACK
;x;PACK
;1;PACK
;,;O
;4;PACK
;mg;PACK
;pulv;FORM
;.;FORM
;og;FORM
;sol;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;op;FORM
Drug: 5884;janumet;NAME
;850;STRENGTH
;+;STRENGTH
;50;STRENGTH
;mg;STRENGTH
;196;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;2;PACK
;care;PACK
;4;PACK
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5885;fotil;NAME
;20;STRENGTH
;+;STRENGTH
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;60;PACK
;stk;PACK
;.;PACK
;øjendrb;FORM
;.;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;endos;FORM
;.;FORM
Drug: 5886;gabapentin;NAME
;glenmark;O
;600;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5887;mesalazin;NAME
;paranova;O
;800;STRENGTH
;mg;STRENGTH
;180;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;enterotabletter;FORM
Drug: 5888;omestad;NAME
;20;STRENGTH
;mg;STRENGTH
;60;PACK
;stk;PACK
;.;PACK
;enterokapsler;FORM
;,;O
;hårde;FORM
Drug: 5889;noriday;NAME
;0;STRENGTH
;,;O
;35;STRENGTH
;mg;STRENGTH
;84;PACK
;stk;PACK
;.;PACK
;(;O
;3;PACK
;x;PACK
;28;PACK
;);O
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 5890;propal;NAME
;retard;NAME
;160;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;depotkapsler;FORM
;,;O
;hårde;FORM
Drug: 5891;bactroban;NAME
;nasal;NAME
;2;STRENGTH
;%;STRENGTH
;1;PACK
;tube;PACK
;a;PACK
;3;PACK
;g;PACK
;næsesalve;FORM
Drug: 5892;eligard;NAME
;45;STRENGTH
;mg;STRENGTH
;1;PACK
;sæt;PACK
;pulv;FORM
;.;FORM
;og;FORM
;sol;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;op;FORM
Drug: 5893;lercatio;NAME
;10;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5894;temesta;NAME
;1;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 5895;iomeron;NAME
;150;STRENGTH
;mg;STRENGTH
;iod;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;10;PACK
;x;PACK
;50;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Drug: 5896;meloxidyl;NAME
;1;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;32;PACK
;ml;PACK
;oral;FORM
;suspension;FORM
Drug: 5897;loxicom;NAME
;til;NAME
;katte;NAME
;0;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;30;PACK
;ml;PACK
;oral;FORM
;suspension;FORM
Drug: 5898;mestinon;NAME
;60;STRENGTH
;mg;STRENGTH
;150;PACK
;stk;PACK
;.;PACK
;overtrukne;FORM
;tabletter;FORM
Drug: 5899;midaspot;NAME
;80;STRENGTH
;mg;STRENGTH
;4;PACK
;x;PACK
;0;PACK
;,;O
;8;PACK
;ml;PACK
;spot;FORM
;-;FORM
;on;FORM
;,;O
;opløsning;FORM
Drug: 5900;optiray;NAME
;300;STRENGTH
;mg;STRENGTH
;iod;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;10;PACK
;x;PACK
;50;PACK
;ml;PACK
;inj;FORM
;.;FORM
;-;FORM
;/;FORM
;inf;FORM
;.;FORM
;vsk;FORM
;.;FORM
;,;O
;opl;FORM
;.;FORM
Drug: 5901;simvastatin;NAME
;krka;O
;10;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5902;femanor;NAME
;1;STRENGTH
;+;STRENGTH
;2;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5903;vimpat;NAME
;200;STRENGTH
;mg;STRENGTH
;56;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;orifarm;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5904;klyx;NAME
;1;STRENGTH
;+;STRENGTH
;250;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;240;PACK
;ml;PACK
;rektalvæske;FORM
;,;O
;opløsn;FORM
;.;FORM
Drug: 5905;elocom;NAME
;0;STRENGTH
;,;O
;1;STRENGTH
;pc;STRENGTH
;30;PACK
;g;PACK
;salve;FORM
Drug: 5906;rizasmelt;NAME
;10;STRENGTH
;mg;STRENGTH
;18;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;smeltetabletter;FORM
Drug: 5907;xeplion;NAME
;150;STRENGTH
;mg;STRENGTH
;1;PACK
;sæt;PACK
;(;O
;paranova;O
;);O
;depotinj;FORM
;.;FORM
;vsk;FORM
;.;FORM
;,;O
;susp;FORM
;.;FORM
Drug: 5908;levetiracetam;NAME
;stada;O
;250;STRENGTH
;mg;STRENGTH
;50;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5909;ciprofloxacin;NAME
;orion;O
;250;STRENGTH
;mg;STRENGTH
;20;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5910;nutriflex;NAME
;special;NAME
;5;PACK
;x;PACK
;1000;PACK
;ml;PACK
;inf;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Drug: 5911;elaprase;NAME
;2;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;3;PACK
;ml;PACK
;konc;FORM
;.;FORM
;t;FORM
;.;FORM
;inf;FORM
;.;FORM
;væsk;FORM
;.;FORM
;opl;FORM
;.;FORM
Drug: 5912;glucosamin;NAME
;copyfarm;O
;400;STRENGTH
;mg;STRENGTH
;1000;PACK
;stk;PACK
;.;PACK
;(;O
;4;PACK
;x;PACK
;250;PACK
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5913;tamoxifen;NAME
;copharma;O
;20;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 5914;vesicare;NAME
;10;STRENGTH
;mg;STRENGTH
;90;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5915;medrol;NAME
;100;STRENGTH
;mg;STRENGTH
;20;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Drug: 5916;metadon;NAME
;orion;O
;5;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 5917;extraneal;NAME
;75;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;x;PACK
;2000;PACK
;ml;PACK
;b5268;PACK
;duo;PACK
;periton;FORM
;.;FORM
;dialysevæske;FORM
Drug: 5918;aripiprazole;NAME
;accord;O
;15;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 5919;omnipaque;NAME
;350;STRENGTH
;mg;STRENGTH
;jod;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;6;PACK
;x;PACK
;500;PACK
;ml;PACK
;(;O
;usb;O
;);O
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Drug: 5920;seroquel;NAME
;xr;NAME
;200;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Drug: 5921;indoxyl;NAME
;10;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;g;STRENGTH
;+;STRENGTH
;50;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;g;STRENGTH
;60;PACK
;g;PACK
;gel;FORM
Drug: 5922;novoeight;NAME
;2000;STRENGTH
;iu;STRENGTH
;1;PACK
;sæt;PACK
;pulv;FORM
;.;FORM
;og;FORM
;sol;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;op;FORM
Drug: 5923;milbemax;NAME
;vet;NAME
;.;NAME
;til;NAME
;katte;NAME
;16;STRENGTH
;mg;STRENGTH
;+;STRENGTH
;40;STRENGTH
;mg;STRENGTH
;2;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5924;xatral;NAME
;2;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;90;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5925;tracleer;NAME
;125;STRENGTH
;mg;STRENGTH
;56;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;europharmad;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Drug: 5926;ikorel;NAME
;10;STRENGTH
;mg;STRENGTH
;60;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Drug: 5927;oxez;NAME
;turbuhaler;NAME
;9;STRENGTH
;rgd;STRENGTH
;60;PACK
;doser;PACK
